0,-172.57,-173.00,12938.24,3272.73,3272.73,3284.59,0.00
0,-174.01,-173.30,12938.24,3276.68,3280.63,3280.63,3272.73
0,-173.88,-173.10,12916.96,3272.73,3272.73,3280.63,3268.77
1,-173.96,-173.20,12938.24,3280.63,3280.63,3280.63,3268.77
0,-173.52,-173.20,12916.96,3272.73,3280.63,3280.63,3268.77
0,-173.79,-173.10,12938.24,3272.73,3276.68,3284.59,3272.73
0,-173.42,-173.20,12938.24,3272.73,3272.73,3276.68,3268.77
0,-173.27,-173.10,12916.96,3280.63,3276.68,3276.68,3272.73
0,-173.43,-173.60,12895.68,3268.77,3276.68,3284.59,3268.77
0,-172.53,-173.50,12916.96,3268.77,3280.63,3284.59,3264.82
0,-173.84,-173.30,12916.96,3276.68,3280.63,3276.68,3268.77
0,-173.83,-173.10,12938.24,3272.73,3272.73,3276.68,3264.82
0,-173.70,-173.00,12895.68,3272.73,3276.68,3280.63,3264.82
0,-172.80,-172.90,12916.96,3272.73,3280.63,3284.59,3272.73
0,-172.24,-173.00,12916.96,3268.77,3280.63,3280.63,3272.73
0,-173.75,-173.30,12895.68,3276.68,3280.63,3276.68,3268.77
0,-173.05,-172.90,12916.96,3268.77,3272.73,3280.63,3264.82
0,-173.65,-172.80,12916.96,3272.73,3280.63,3280.63,3268.77
0,-173.74,-173.00,12938.24,3268.77,3276.68,3284.59,3272.73
0,-172.29,-173.00,12916.96,3276.68,3272.73,3276.68,3272.73
0,-173.59,-172.90,12916.96,3272.73,3272.73,3280.63,3268.77
0,-172.37,-172.50,12938.24,3268.77,3272.73,3284.59,3272.73
0,-173.44,-173.00,12959.52,3268.77,3268.77,3284.59,3268.77
0,-172.11,-172.80,12895.68,3272.73,3268.77,3276.68,3268.77
0,-173.35,-172.90,12895.68,3276.68,3268.77,3276.68,3260.87
0,-173.61,-172.80,12980.80,3264.82,3272.73,3276.68,3272.73
0,-173.43,-172.90,12874.40,3276.68,3272.73,3276.68,3272.73
0,-173.56,-173.10,12916.96,3268.77,3272.73,3280.63,3264.82
0,-173.58,-172.70,12916.96,3272.73,3276.68,3272.73,3264.82
0,-173.25,-172.70,12895.68,3272.73,3276.68,3284.59,3268.77
0,-172.60,-172.90,12895.68,3268.77,3276.68,3276.68,3268.77
0,-172.23,-173.30,12916.96,3272.73,3276.68,3276.68,3268.77
0,-172.55,-172.80,12895.68,3264.82,3268.77,3272.73,3268.77
0,-172.23,-172.90,12895.68,3268.77,3272.73,3280.63,3264.82
0,-172.35,-173.10,12895.68,3268.77,3272.73,3276.68,3260.87
0,-173.62,-173.00,12938.24,3268.77,3272.73,3280.63,3260.87
0,-173.07,-173.00,12853.12,3268.77,3276.68,3280.63,3264.82
0,-173.17,-172.80,12895.68,3268.77,3272.73,3276.68,3268.77
0,-172.97,-172.90,12938.24,3272.73,3268.77,3280.63,3264.82
0,-173.46,-172.90,12916.96,3272.73,3268.77,3276.68,3264.82
0,-173.62,-172.90,12895.68,3264.82,3268.77,3280.63,3268.77
0,-173.63,-173.10,12916.96,3268.77,3272.73,3280.63,3260.87
0,-173.53,-172.70,12874.40,3268.77,3268.77,3280.63,3260.87
0,-172.11,-172.50,12874.40,3272.73,3272.73,3276.68,3268.77
0,-172.36,-172.90,12895.68,3272.73,3264.82,3276.68,3264.82
0,-173.48,-172.80,12874.40,3264.82,3276.68,3272.73,3260.87
0,-173.52,-172.80,12895.68,3264.82,3268.77,3272.73,3268.77
0,-172.34,-173.00,12938.24,3260.87,3268.77,3276.68,3260.87
0,-172.83,-172.80,12895.68,3272.73,3268.77,3276.68,3260.87
0,-172.32,-172.70,12895.68,3268.77,3272.73,3276.68,3260.87
0,-173.51,-173.00,12916.96,3272.73,3268.77,3276.68,3264.82
0,-173.56,-173.00,12916.96,3260.87,3268.77,3272.73,3260.87
0,-173.53,-172.60,12938.24,3260.87,3272.73,3280.63,3268.77
0,-173.15,-172.90,12916.96,3264.82,3272.73,3280.63,3268.77
0,-172.47,-172.70,12916.96,3268.77,3268.77,3272.73,3260.87
0,-172.05,-172.70,12895.68,3268.77,3272.73,3272.73,3268.77
0,-172.43,-172.70,12916.96,3260.87,3268.77,3276.68,3264.82
0,-173.02,-173.00,12959.52,3264.82,3264.82,3280.63,3264.82
0,-173.43,-172.60,12874.40,3268.77,3268.77,3276.68,3268.77
0,-173.33,-172.80,12916.96,3264.82,3268.77,3280.63,3260.87
0,-172.80,-172.60,12916.96,3268.77,3264.82,3272.73,3260.87
0,-173.12,-172.70,12916.96,3264.82,3268.77,3272.73,3260.87
0,-173.34,-172.80,12938.24,3264.82,3268.77,3272.73,3264.82
0,-171.83,-172.40,12895.68,3268.77,3268.77,3276.68,3260.87
0,-173.35,-172.90,12874.40,3268.77,3264.82,3276.68,3264.82
0,-173.35,-173.10,12916.96,3264.82,3264.82,3276.68,3260.87
0,-171.79,-172.70,12916.96,3268.77,3268.77,3276.68,3268.77
0,-173.30,-172.70,12853.12,3260.87,3264.82,3280.63,3260.87
0,-173.12,-172.60,12916.96,3268.77,3272.73,3272.73,3264.82
0,-173.00,-172.90,12938.24,3264.82,3268.77,3276.68,3264.82
0,-173.38,-172.50,12895.68,3264.82,3264.82,3272.73,3260.87
0,-172.53,-172.80,12916.96,3260.87,3272.73,3276.68,3260.87
0,-172.71,-172.70,12874.40,3260.87,3272.73,3272.73,3260.87
0,-172.88,-172.50,12895.68,3272.73,3264.82,3272.73,3260.87
0,-172.15,-172.50,12938.24,3264.82,3268.77,3272.73,3260.87
0,-172.31,-172.80,12938.24,3260.87,3268.77,3276.68,3264.82
0,-172.81,-172.40,12895.68,3264.82,3268.77,3268.77,3260.87
0,-173.03,-172.70,12938.24,3260.87,3264.82,3276.68,3260.87
0,-172.28,-172.80,12895.68,3260.87,3264.82,3276.68,3264.82
0,-173.30,-172.60,12874.40,3260.87,3264.82,3272.73,3264.82
0,-172.01,-172.60,12916.96,3260.87,3268.77,3276.68,3260.87
0,-173.14,-172.40,12853.12,3264.82,3264.82,3272.73,3260.87
0,-171.89,-172.90,12874.40,3260.87,3264.82,3272.73,3260.87
0,-173.21,-172.60,12895.68,3260.87,3264.82,3272.73,3260.87
0,-173.29,-172.60,12916.96,3268.77,3264.82,3272.73,3260.87
0,-172.49,-172.70,12938.24,3264.82,3264.82,3272.73,3264.82
0,-173.40,-172.60,12895.68,3260.87,3268.77,3272.73,3260.87
0,-172.50,-172.70,12916.96,3268.77,3264.82,3272.73,3264.82
0,-172.02,-172.80,12916.96,3264.82,3268.77,3272.73,3264.82
0,-171.99,-172.70,12938.24,3264.82,3264.82,3276.68,3264.82
0,-173.14,-172.90,12916.96,3260.87,3260.87,3272.73,3264.82
0,-173.36,-172.80,12895.68,3268.77,3264.82,3276.68,3264.82
0,-172.69,-172.50,12916.96,3268.77,3260.87,3272.73,3264.82
0,-172.83,-172.50,12916.96,3264.82,3268.77,3272.73,3256.92
0,-172.53,-172.70,12895.68,3264.82,3260.87,3272.73,3264.82
0,-173.35,-172.70,12895.68,3264.82,3260.87,3268.77,3264.82
0,-172.78,-172.60,12916.96,3260.87,3272.73,3276.68,3260.87
0,-173.29,-172.40,12916.96,3268.77,3264.82,3276.68,3264.82
